filename,name,address,tx_count,balance
33.sol,PolyAi,0x5121e348e897daef1eef23959ab290e5557cf274,158609,0.0
34.sol,DentacoinToken,0x08d32b0da63e2C3bcF8019c9c5d849d7a9d791e6,157061,1.375369847877531
35.sol,BurnableCrowdsaleToken,0xd4fa1460f537bb9085d22c7bccb5dd450ef28e3a,155220,0.0
36.sol,CNNToken,0x8713d26637cf49e1b6b4a7ce57106aabc9325343,153067,0.0
37.sol,CrowdsaleToken,0xb63b606ac810a52cca15e44bb630fd42d8d1d83d,140210,0.0
38.sol,CrowdsaleToken,0x5af2be193a6abca9c8817001f45744777db30756,134712,0.0
39.sol,EthLendToken,0x80fb784b7ed66730e8b1dbd9820afd29931aab03,134505,0.0
40.sol,QuantstampToken,0x99ea4db9ee77acd40b119bd1dc4e33e1c070b80d,132984,0.0
41.sol,Dragon,0x419c4db4b9e25d6db2ad9691ccb832c8d9fda05e,130857,0.0
42.sol,WaltonToken,0xb7cb1c96db6b22b0d3d9536e0108d062bd488f74,129580,0.0
43.sol,BurnableCrowdsaleToken,0x3597bfd533a99c9aa083587b074434e61eb0a258,128013,0.0
44.sol,YEEToken,0x922105fad8153f516bcfb829f56dc097a0e1d705,125444,0.0
45.sol,SmartToken,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,123166,0.0
46.sol,IconomiToken,0x888666ca69e0f178ded6d75b5726cee99a87d698,122575,0.0
47.sol,LinkToken,0x514910771af9ca656af840dff83e8264ecf986ca,114247,0.0
48.sol,NumeraireBackend,0x1776e1f26f98b1a5df9cd347953a26dd3cb46671,113483,1.6217809754789025
49.sol,VeritaseumToken,0x8f3470a7388c05ee4e7af3d01d8c722b0ff52374,113449,0.0
50.sol,CDTToken,0x177d39ac676ed1c67a2b268ad7f1e58826e5b0af,113383,0.0
51.sol,NAGACoin,0x72dd4b6bd852a3aa172be4d6c5a6dbec588cf131,109862,0.0
52.sol,Credo,0x4e0603e2a27a30480e5e3a4fe548e29ef12f64be,109416,0.0
53.sol,ERC20Token,0x516e5436bafdc11083654de7bb9b95382d08d5de,109030,0.0
54.sol,INT,0x0b76544f6c413a555f309bf76260d1e02377c02a,108728,0.0
55.sol,WaykiCoin,0x4f878c0852722b0976a955d68b376e4cd4ae99e5,108302,0.0
56.sol,NoahCoin,0x58a4884182d9e835597f405e5f258290e46ae7c2,106289,0.0
57.sol,WaBi,0x286bda1413a2df81731d4930ce2f862a35a609fe,103554,0.0
58.sol,CryptaurToken,0x88d50b466be55222019d71f9e8fae17f5f45fca1,102576,0.0
59.sol,EKT,0xbab165df9455aa0f2aed1f2565520b91ddadb4c8,102430,0.0
60.sol,EVNToken,0xd780ae2bf04cd96e577d3d014762f831d97129d0,102190,2.0
61.sol,GSCToken,0x228ba514309ffdf03a81a205a6d040e429d6e80c,102144,0.0
62.sol,StormToken,0xd0a4b8946cb52f0661273bfbc6fd0e0c75fc6433,101894,0.0
63.sol,AElfToken,0xbf2179859fc6d5bee9bf9158632dc51678a4100e,98836,0.0
64.sol,ElementToken,0x69c4bb240cf05d51eeab6985bab35527d04a8c64,97891,0.0
65.sol,Token,0x667088b212ce3d06a1b553a7221e1fd19000d9af,97707,0.0
66.sol,TokenERC20,0x943ed852dadb5c3938ecdc6883718df8142de4c8,97178,0.0
67.sol,GnosisToken,0x6810e776880c02933d47db1b9fc05908e5386b96,96324,0.0
68.sol,NucleusVisionToken,0x809826cceab68c387726af962713b64cb5cb3cca,95288,0.0
69.sol,ENJToken,0xF629cBd94d3791C9250152BD8dfBDF380E2a3B9c,95248,0.0
70.sol,CSToken,0x27695e09149adc738a978e9a678f99e4c39e9eb9,95100,0.0
71.sol,minereum,0x1a95b271b0535d15fa49932daba31ba612b52946,94537,0.0
72.sol,CentraToken,0x96a65609a7b84e8842732deb08f56c3e21ac6f8a,94453,0.0
73.sol,CND,0xd4c435f5b09f855c3317c8524cb1f586e42795fa,93068,0.0
74.sol,PillarToken,0xe3818504c1b32bf1557b16c238b2e01fd3149c17,92924,0.0
75.sol,MetalToken,0xf433089366899d83a9f26a773d59ec7ecf30355e,89777,0.0
76.sol,PolybiusToken,0x0AfFa06e7Fbe5bC9a764C979aA66E8256A631f02,89180,0.0
77.sol,Token,0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466,88600,0.0
78.sol,NebulasToken,0x5d65d971895edc438f465c17db6992698a52318d,88386,0.0
79.sol,PAIStandardToken,0xb9bb08ab7e9fa0a1356bd4a39ec0ca267e03b0b3,87444,0.0
80.sol,CobinhoodToken,0xb2f7eb1f2c37645be61d73953035360e768d81e6,87235,0.0
81.sol,WPR,0x4CF488387F035FF08c371515562CBa712f9015d4,87066,0.0
82.sol,EnigmaToken,0xf0ee6b27b759c9893ce4f094b49ad28fd15a23e4,86109,0.0
83.sol,FriendzToken,0x23352036e911a22cfc692b5e2e196692658aded9,85402,0.0
84.sol,QASHToken,0x618e75ac90b12c6049ba3b27f5d5f8651b0037f6,84225,0.0
85.sol,MANToken,0xe25bcec5d3801ce3a794079bf94adf1b8ccd802d,82355,0.0
86.sol,EdgelessToken,0x08711d3b02c8758f2fb3ab4e80228418a7f8e39c,80254,0.0
87.sol,StoxSmartToken,0x006bea43baa3f7a6f765f14f10a1a1b08334ef45,80247,0.0
88.sol,FirstBloodToken,0xaf30d2a7e90d7dc361c8c4585e9bb7d2f6f15bc7,79184,0.041
89.sol,PolyToken,0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec,76875,0.0
90.sol,WaxToken,0x39bb259f66e1c59d5abef88375979b4d20d98022,76094,0.0
91.sol,Token,0xe0b7927c4af23765cb51314a0e0521a9645f0e2a,75832,24.47565974097422
92.sol,IndaHashToken,0x5136c98a80811c3f46bdda8b5c4555cfd9f812f0,75510,0.0
93.sol,CREDITS,0x46b9ad944d1059450da1163511069c718f699d31,75095,0.0
94.sol,HBToken,0x6f259637dcd74c767781e37bc6133cd6a68aa161,73014,0.0
95.sol,CoinPokerToken,0xf3db7560e820834658b590c96234c333cd3d5e5e,72994,0.0
96.sol,ArcBlockToken,0xb98d4c97425d9908e66e53a6fdf673acca0be986,72826,0.0
97.sol,UtrustToken,0x70a72833d6bf7f508c8224ce59ea1ef3d0ea3a38,72039,0.0
98.sol,EVXToken,0xf3db5fa2c66b7af3eb0c0b782510816cbe4813b8,70842,0.0
99.sol,RCNToken,0xf970b8e36e23f7fc3fd752eea86f8be8d83375a6,70823,0.0
100.sol,RaidenToken,0x255aa6df07540cb5d3d297f0d0d4d84cb52bc8e6,69950,0.0
101.sol,Tracto,0x30ceCB5461A449A90081F5a5F55db4e048397BAB,69777,0.0
102.sol,SocialActivityToken,0xc56b13ebbcffa67cfb7979b900b736b3fb480d78,68758,0.25395202
103.sol,RLC,0x607F4C5BB672230e8672085532f7e901544a7375,67018,0.0
104.sol,SingularDTVToken,0xaec2e87e0a235266d9c5adc9deb4b2e29b54d009,65945,104.29128005722707
105.sol,Hurify,0xcdb7ecfd3403eef3882c65b761ef9b5054890a47,65104,0.0
106.sol,R_Token,0x48f775efbe4f5ece6e0df2f7b5932df56823b990,64828,0.0
107.sol,Telcoin,0x85e076361cc813a908ff672f9bad1541474402b2,63225,0.0
108.sol,CyberVeinToken,0xbe428c3867f05dea2a89fc76a102b544eac7f772,63165,0.0
109.sol,SirinSmartToken,0x68d57c9a1c35f63e2c83ee8e49a64e9d70528d25,62628,0.0
110.sol,Token,0xabbbb6447b68ffd6141da77c18c7b5876ed6c5ab,61197,0.0
111.sol,NulsStandardToken,0xb91318f35bdb262e9423bc7c7c2a3a93dd93c92c,60996,0.0
112.sol,AirSwapToken,0x27054b13b1b798b345b591a4d22e6562d47ea75a,60950,0.0
113.sol,PoetToken,0x0e0989b1f9b8a38983c2ba8053269ca62ec9b195,60425,0.0
114.sol,BOXToken,0x63f584fa56e60e4d0fe8802b27c7e6e3b33e007f,59546,0.0
115.sol,GameICO,0xb70835d7822ebb9426b56543e391846c107bd32c,59365,0.0
116.sol,STQToken,0x5c3a228510d246b78a3765c20221cbf3082b44a4,59269,0.0
117.sol,LendConnect,0x05c7065d644096a4e4c3fe24af86e36de021074b,58917,0.0
118.sol,SixDomainAsset,0x4212fea9fec90236ecc51e41e2096b16ceb84555,58831,0.0
119.sol,CrypteriumToken,0x80a7e048f37a50500351c204cb407766fa3bae7f,58226,0.0
120.sol,TokenERC20,0x13f25cd52b21650caa8225c9942337d914c9b030,58211,0.0
121.sol,SwftCoin,0x0bb217E40F8a5Cb79Adf04E1aAb60E5abd0dfC1e,57618,0.0
122.sol,LibraToken,0xfe5F141Bf94fE84bC28deD0AB966c16B17490657,57535,0.0
123.sol,SaleToken,0xe34e1944e776f39b9252790a0527ebda647ae668,57391,0.0
124.sol,OysterPearl,0x1844b21593262668b7248d0f57a220caaba46ab9,57178,0.0
125.sol,CryptoCarbon,0xe4c94d45f7aef7018a5d66f44af780ec6023378e,56735,0.0
126.sol,OpenANXToken,0x701c244b988a513c945973defa05de933b23fe1d,56642,0.0
127.sol,SingularityNetToken,0x8eb24319393716668d768dcec29356ae9cffe285,56441,0.0
128.sol,ATMToken,0x9b11efcaaa1890f6ee52c6bb7cf8153ac5d74139,56399,0.0
129.sol,MonethaToken,0xaf4dce16da2877f8c9e00544c93b62ac40631f16,55898,0.0
130.sol,CrowdsaleToken,0x0cf0ee63788a0849fe5297f3407f701e122cc023,55408,0.0
131.sol,INSToken,0x5b2e4a700dfbc560061e957edec8f6eeeb74a320,54695,0.0
132.sol,HoloToken,0x6c6ee5e31d828de241282b9606c8e98ea48526e2,53262,0.0
133.sol,C20,0x26e75307fc0c021472feb8f727839531f112f317,53188,532.5425595781858
134.sol,HeroNodeToken,0x491c9a23db85623eed455a8efdd6aba9b911c5df,53091,0.0
135.sol,LunyrToken,0xfa05a73ffe78ef8f1a739473e462c54bae6567d9,52938,0.0
136.sol,BluzelleToken,0x5732046a883704404f284ce41ffadd5b007fd668,51932,0.0
137.sol,SimpleToken,0x2C4e8f2D746113d0696cE89B35F0d8bF88E0AEcA,51355,0.0
138.sol,BTOToken,0x36905fc93280f52362a1cbab151f25dc46742fb5,51252,0.0
139.sol,WorldcoreToken,0x72adadb447784dd7ab1f472467750fc485e4cb2d,50496,0.0
140.sol,Trustcoin,0xcb94be6f13a1182e4a4b6140cb7bf2025d28e41b,50454,0.0
141.sol,AURA,0xcdcfc0f66c522fd086a1b725ea3c0eeb9f9e8814,48632,0.0
142.sol,AllSportsCoin,0x2d0e95bd4795d7ace0da3c0ff7b706a5970eb9d3,48624,0.0
143.sol,HumaniqToken,0xcbcc0f036ed4788f63fc0fee32873d6a7487b908,47710,0.0
144.sol,IvyKoinContract,0xa4ea687a2a7f29cf2dc66b39c68e4411c0d00c49,47411,0.0
145.sol,MobileGoToken,0x40395044ac3c0c57051906da938b54bd6557f212,46473,0.0
146.sol,GVToken,0x103c3a209da59d3e7c4a89307e66521e081cfdf0,45891,0.0
147.sol,GUPToken,0xf7b098298f7c69fc14610bf71d5e02c60792894c,45516,0.0
148.sol,EchoLinkToken,0xa6a840e50bcaa50da017b91a0d86b8b2d41156ee,45286,0.0
149.sol,NANJCOIN,0xffe02ee4c69edf1b340fcad64fbd6b37a7b9e265,44412,0.0
150.sol,Token,0xc42209accc14029c1012fb5680d95fbd6036e2a0,44352,0.0
151.sol,LoomToken,0xa4e8c3ec456107ea67d3075bf9e3df3a75823db0,43785,0.0
152.sol,ModumToken,0x957c30aB0426e0C93CD8241E2c60392d08c6aC8e,43779,0.0
153.sol,TAAS,0xe7775a6e9bcf904eb39da2b68c5efb4f9360e08c,43747,0.0
154.sol,Delegator,0x1985365e9f78359a9B6AD760e32412f4a445E862,43140,0.0
155.sol,SwissBorgToken,0xba9d4199fab4f26efe3551d490e3821486f135ba,43127,0.0
156.sol,SelfKeyToken,0x4cc19356f2d37338b9802aa8e8fc58b0373296e7,42995,0.0
157.sol,LympoToken,0x57ad67acf9bf015e4820fbd66ea1a21bed8852ec,42846,0.0
158.sol,BMC,0x986EE2B944c42D017F52Af21c4c69B84DBeA35d8,42812,0.0141099999999999
159.sol,PhiToken,0x13c2fab6354d3790d8ece4f0f1a3280b4a25ad96,42656,0.0
160.sol,CentrallyIssuedToken,0xe8780B48bdb05F928697A5e8155f672ED91462F7,42619,0.0
161.sol,QuarkChainToken,0xea26c4ac16d4a5a106820bc8aee85fd0b7b2b664,42419,0.0
162.sol,DelphyToken,0x6c2adc2073994fb2ccc5032cc2906fa221e9b391,42315,0.0
163.sol,CAToken,0x1234567461d3f8db7496581774bd869c83d51c93,42213,0.0
164.sol,CPToken,0x1c4481750daa5ff521a2a7490d9981ed46465dbd,42127,0.0
165.sol,HPBToken,0x38c6A68304cdEfb9BEc48BbFaABA5C5B47818bb2,42024,0.0
166.sol,HumanStandardToken,0xFF603F43946A3A28DF5E6A73172555D8C8b02386,41665,0.0
167.sol,B2BCoinContract,0xe7D3e4413E29ae35B0893140F4500965c74365e5,41352,0.0
168.sol,UCASH,0x92e52a1a235d9a103d970901066ce910aacefd37,41107,0.0
169.sol,CanYaCoin,0x1d462414fe14cf489c7A21CaC78509f4bF8CD7c0,40154,0.0
170.sol,DockToken,0xE5Dada80Aa6477e85d09747f2842f7993D0Df71C,40054,0.0
171.sol,ChronoBankAssetProxy,0x6531f133e6deebe7f2dce5a0441aa7ef330b4e53,39741,0.0
172.sol,BaxToken,0x9a0242b7a33dacbe40edb927834f96eb39f8fbcb,39066,0.0
173.sol,YOYOW,0xcbeaec699431857fdb4d37addbbdc20e132d4903,38820,0.0
174.sol,NexoToken,0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206,38527,0.0
175.sol,TCTToken,0x4824a7b64e3966b0133f4f4ffb1b9d6beb75fff7,38326,0.0
176.sol,CrowdsaleToken,0xEda8B016efA8b1161208Cf041cD86972eeE0F31E,37682,0.0
177.sol,TracToken,0xaa7a9ca87d3694b5755f213b5d04094b8d0f0a6f,37535,0.0
178.sol,MossCoin,0x865ec58b06bf6305b886793aa20a2da31d034e68,37487,0.0
179.sol,Cappasity,0x04f2e7221fdb1b52a68169b25793e51478ff0329,37474,0.0
180.sol,BANCA,0x998b3b82bc9dba173990be7afb772788b5acb8bd,37431,0.0
181.sol,PitisCoin,0x540e5fFF293f523Acd26291b5bC7ac5713991FEb,37378,0.0
182.sol,TokenERC20,0x4289c043A12392F1027307fB58272D8EBd853912,37062,0.0
183.sol,DistributedCreditChain,0xffa93aacf49297d51e211817452839052fdfb961,36686,0.0
184.sol,BCV,0x1014613e2b3cbc4d575054d4982e580d9b99d7b1,36659,0.0
185.sol,Rebellious,0x5f53f7a8075614b699baad0bc2c899f4bad8fbbf,36564,0.0
186.sol,BitDegreeToken,0x1961b3331969ed52770751fc718ef530838b6dee,36499,0.0
187.sol,VibeToken,0x2C974B2d0BA1716E644c1FC59982a89DDD2fF724,36382,0.0
188.sol,Accelerator,0x13f1b7fdfbe1fc66676d56483e21b1ecb40b58e2,35835,0.0
189.sol,HydroToken,0xebbdf302c940c6bfd49c6b165f457fdb324649bc,35623,0.0
190.sol,LatiumX,0x2f85E502a988AF76f7ee6D83b7db8d6c0A823bf9,35583,0.0
191.sol,AmberToken,0x4dc3643dbc642b72c158e7f3d2ff232df61cb6ce,35549,0.0
192.sol,CarTaxiToken,0x662abcad0b7f345ab7ffb1b1fbb9df7894f18e66,35078,0.0
193.sol,MTC,0x905e337c6c8645263d3521205aa37bf4d034e745,35050,0.0
194.sol,Token,0xaaaf91d9b90df800df4f55c205fd6989c977e73a,35040,0.0
195.sol,HydroToken,0x9af839687f6c94542ac5ece2e317daae355493a1,34919,0.0
196.sol,BLT,0x107c4504cd79c5d2696ea0030a8dd4e92601b82e,34436,0.0
197.sol,TokenERC20,0x5e6b6d9abad9093fdc861ea1600eba1b355cd940,34322,0.0
198.sol,Delta,0x07e3c70653548b04f0a75970c1f81b4cbbfb606f,34082,0.0
199.sol,BBNToken,0x35a69642857083ba2f30bfab735dacc7f0bac969,34076,0.0
200.sol,BMCAssetProxy,0xdf6ef343350780bf8c3410bf062e0c015b1dd671,33933,0.0
201.sol,Xenon,0xab95e915c123fded5bdfb6325e35ef5515f1ea69,33826,0.0
202.sol,FuelToken,0xea38eaa3c86c8f9b751533ba2e562deb9acded40,33805,0.0
203.sol,PropyToken,0x226bb599a12c826476e3a771454697ea52e9e220,33682,0.0
204.sol,ZeusShieldCoin,0x7A41e0517a5ecA4FdbC7FbebA4D4c47B9fF6DC63,33621,0.0
205.sol,HashCoin,0x2bBA3CF6DE6058cc1B4457Ce00deb359E2703d7F,33575,0.0
206.sol,AMLToken,0x1a7a8bd9106f2b8d977e08582dc7d24c723ab0db,33562,0.0
207.sol,Token,0xf44745fbd41f6a1ba151df190db0564c5fcc4410,33493,0.0
208.sol,Uquidcoin,0xd01db73e047855efb414e6202098c4be4cd2423b,33337,0.0
209.sol,GemsToken,0xc7bba5b765581efb2cdd2679db5bea9ee79b201f,33323,0.0
210.sol,EidooToken,0xced4e93198734ddaff8492d525bd258d49eb388e,33295,0.0
211.sol,Token,0xF3b3Cad094B89392fcE5faFD40bC03b80F2Bc624,33186,0.0
212.sol,SPHTX,0x3833dda0aeb6947b98ce454d89366cba8cc55528,32954,0.0
213.sol,VIUToken,0x519475b31653e46d20cd09f9fdcf3b12bdacb4f5,32717,0.0
214.sol,DadiToken,0xfb2f26f266fb2805a387230f2aa0a331b4d96fba,32616,0.0
215.sol,RuffToken,0xf278c1ca969095ffddded020290cf8b5c424ace2,32536,0.0
216.sol,IoTeXNetwork,0x6fb3e0a217407efff7ca062d46c26e5d60a14d69,32187,0.0
217.sol,cVToken,0xda6cb58a0d0c01610a29c5a65c303e13e885887c,32114,0.0
218.sol,MtnToken,0x41dbecc1cdc5517c6f76f6a6e836adbee2754de3,31965,0.0
219.sol,KanCoin,0x1410434b0346f5be678d0fb554e5c7ab620f8f4a,31939,0.0
220.sol,JNTViewERC20,0xa5fd1a791c4dfcaacc963d4f73c6ae5824149ea7,31705,0.0
221.sol,BlockvToken,0x340D2bdE5Eb28c1eed91B2f790723E3B160613B7,31328,0.0
222.sol,DSToken,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,31317,0.0
223.sol,RNTBToken,0x1fe70be734e473e5721ea57c8b5b01e6caa52686,31295,0.0
224.sol,WIT,0xe13ef257cf4d5df928ca11d230427c037666d466,31214,0.0
225.sol,CrowdsaleToken,0xfca47962d45adfdfd1ab2d972315db4ce7ccf094,31130,0.0
226.sol,GNX,0x6EC8a24CaBdc339A06a172F8223ea557055aDAa5,30928,0.0
227.sol,GoToken,0x423b5f62b328d0d6d44870f4eee316befa0b2df5,30920,0.0
228.sol,CrowdsaleToken,0x8ae4bf2c33a8e667de34b54938b0ccd03eb8cc06,30762,0.0
229.sol,MSP,0x68AA3F232dA9bdC2343465545794ef3eEa5209BD,30689,0.0
230.sol,LikeCoin,0x02f61fd266da6e8b102d4121f5ce7b992640cf98,30641,0.0
231.sol,MainframeToken,0xdf2c7238198ad8b389666574f2d8bc411a4b7428,30412,0.0
232.sol,Refereum,0xd0929d411954c47438dc1d871dd6081f5c5e149c,29991,0.0
233.sol,LATToken,0xe50365f5d679cb98a1dd62d6f6e58e59321bcddf,29805,0.0
234.sol,Linfinity,0xe0c8087ce1a17bdd5d6c12eb52f8d7eff7791987,29714,0.0
235.sol,EnergiToken,0x3c4a3ffd813a107febd57b2f01bc344264d90fde,29137,0.0
236.sol,VibeCoin,0xe8ff5c9c75deb346acac493c463c8950be03dfba,29117,0.0
237.sol,SkrumbleToken,0xd99b8a7fa48e25cce83b81812220a3e03bf64e5f,29081,0.0
238.sol,TEFoods827Token,0xe5f166c0d8872b68790061317bb6cca04582c912,29072,0.0
239.sol,LockedToken,0x4270bb238f6dd8b1c3ca01f96ca65b2647c06d3c,28733,0.0
240.sol,XaurumToken,0x4DF812F6064def1e5e029f1ca858777CC98D2D81,28635,0.012000000000000005
241.sol,SHIPToken,0xe25b0bba01dc5630312b6a21927e578061a13f55,28304,0.0
242.sol,FixedSupplyToken,0x2dAEE1AA61D60A252DC80564499A69802853583A,28070,0.0
243.sol,CortexCoin,0xea11755ae41d889ceec39a63e6ff75a02bc1c00d,27803,0.0
244.sol,NeuroToken,0x69beab403438253f13b6e92db91f7fb849258263,27487,0.0
245.sol,Token,0x622dFfCc4e83C64ba959530A5a5580687a57581b,27237,0.0
246.sol,CATToken,0x56ba2Ee7890461f463F7be02aAC3099f6d5811A8,27090,0.0
247.sol,MoedaToken,0x51db5ad35c671a87207d88fc11d593ac0c8415bd,26899,0.0
248.sol,TokenERC20,0xfae4ee59cdd86e3be9e8b90b53aa866327d7c090,26771,0.0
249.sol,MOT,0x263c618480dbe35c300d8d5ecda19bbb986acaed,26698,0.0
250.sol,DSToken,0x0d88ed6e74bbfd96b831231638b66c05571e824f,26472,0.0
251.sol,CrowdsaleToken,0xa645264c5603e96c3b0b078cdab68733794b0a71,26444,0.0
252.sol,OTNToken,0x881Ef48211982D01E2CB7092C915E647Cd40D85C,26340,0.0
253.sol,BLUECoin,0x539efe69bcdd21a83efd9122571a64cc25e0282b,26278,0.0
254.sol,DIVXToken,0x13f11C9905A08ca76e3e853bE63D4f0944326C72,25981,0.000692490295688621
255.sol,CofounditToken,0x12FEF5e57bF45873Cd9B62E9DBd7BFb99e32D73e,25815,0.0
256.sol,CrowdsaleToken,0x7654915a1b82d6d2d0afc37c52af556ea8983c7e,25778,0.0
257.sol,TenToken,0xdd16ec0f66e54d453e6756713e533355989040e4,25695,0.0
258.sol,ATL,0x78b7fada55a64dd895d8c8c35779dd8b67fa8a05,25403,0.0
259.sol,RHOC,0x168296bb09e24a88805cb9c33356536b980d3fc5,25392,0.0
260.sol,DGTX,0x1c83501478f1320977047008496dacbd60bb15ef,25117,0.291544
261.sol,ATX,0x1a0f2ab46ec630f9fd638029027b552afa64b94c,25046,0.0
262.sol,FaceterToken,0x1ccaa0f2a7210d76e1fdec740d5f323e2e1b1672,24903,0.0
263.sol,MelonToken,0xBEB9eF514a379B997e0798FDcC901Ee474B6D9A1,24690,0.0
264.sol,BrickblockToken,0x4a6058666cf1057eac3cd3a5a614620547559fc9,24563,0.0
265.sol,HumanStandardToken,0x66186008C1050627F979d464eABb258860563dbE,24424,0.0
266.sol,ZillaToken,0xfd8971d5e8e1740ce2d0a84095fca4de729d0c16,24420,0.0
267.sol,SAN,0x7c5a0ce9267ed19b22f8cae653f198e3e8daf098,24010,0.0
268.sol,ProToken,0x9041fe5b3fdea0f5e4afdc17e75180738d877a01,23933,0.0
269.sol,ZebiCoin,0x2008e3057bd734e10ad13c9eae45ff132abc1722,23867,0.0
270.sol,ALAX,0x49b127bc33ce7e1586ec28cec6a65b112596c822,23845,0.0
271.sol,RepublicToken,0x408e41876cccdc0f92210600ef50372656052a38,23831,0.0
272.sol,DebitumToken,0x151202c9c18e495656f372281f493eb7698961d5,23822,0.0
273.sol,UselessEthereumToken,0x27f706edde3ad952ef647dd67e24e38cd0803dd6,23765,0.0
274.sol,KanadeCoin,0x8e5610ab5e39d26828167640ea29823fe1dd5843,23446,0.0
275.sol,NEToken,0xcfb98637bcae43C13323EAa1731cED2B716962fD,23433,0.0
276.sol,Token,0x45245bc59219eeaAF6cD3f382e078A461FF9De7B,23412,0.0
277.sol,HVNToken,0xC0Eb85285d83217CD7c891702bcbC0FC401E2D9D,23330,0.0
278.sol,DecisionToken,0x554c20b7c486beee439277b4540a434566dc4c02,23267,0.0
279.sol,Aeron,0xBA5F11b16B155792Cf3B2E6880E8706859A8AEB6,23215,0.0
280.sol,OysterShell,0x8542325b72c6d9fc0ad2ca965a78435413a915a0,23190,0.0
281.sol,SmartToken,0x5d51fcced3114a8bb5e90cdd0f9d682bcbcc5393,23149,0.0
282.sol,EndorToken,0xc528c28fec0a90c083328bc45f587ee215760a0f,23132,0.0
283.sol,SunContractToken,0xF4134146AF2d511Dd5EA8cDB1C4AC88C57D60404,23118,0.0
284.sol,PolicyPalNetworkToken,0xfedae5642668f8636a11987ff386bfd215f942ee,23097,0.0
285.sol,UnikoinGold,0x24692791bc444c5cd0b81e3cbcaba4b04acd1f3b,23078,0.0
286.sol,QunQunToken,0x264dc2dedcdcbb897561a57cba5085ca416fb7b4,23061,0.0
287.sol,EgretiaToken,0x8e1b448ec7adfc7fa35fc2e885678bd323176e34,23059,0.0
288.sol,ELTCoin,0x44197a4c44d6a059297caf6be4f7e172bd56caaf,23026,0.0
289.sol,TrueFlipToken,0xa7f976C360ebBeD4465c2855684D1AAE5271eFa9,22897,0.0
290.sol,NewToken,0x81b4d08645da11374a03749ab170836e4e539767,22822,0.0
